Date,State,Total,Year,Month,WeekOfYear,DayOfWeek,IsHoliday,Lag_1,Lag_7,Lag_14,Rolling_Mean_7,Rolling_Std_7,Rolling_Mean_30
2022-12-11,Illinois,297964400.2,2022,12,49,6,0,297964400.2,296777577.2,331581766.5,299815929.8285714,2553995.1706935815,316811335.49666667
2022-12-18,Illinois,314639055.5,2022,12,50,6,0,297964400.2,299171321.8,331581766.5,302025606.0714286,6113757.702432163,316620578.02666664
2022-12-25,Illinois,315346156.70000005,2022,12,51,6,1,314639055.5,299171321.8,315605854.2,304336296.7714286,7704796.008905073,316341429.12333333
2023-01-01,Illinois,288821985.2,2023,1,52,6,1,315346156.70000005,301720764.4,307020258.3000001,302493614.0285714,9714832.176854162,315178141.16999996
2023-01-08,Illinois,288821985.2,2023,1,1,6,0,288821985.2,304754900.2,307020258.3000001,300217483.3142857,10891911.43176268,314014853.21666664
2023-01-15,Illinois,288290274.4,2023,1,2,6,0,288821985.2,297964400.2,307020258.3000001,298835465.3428572,11801232.429114154,312537619.98999995
2023-01-22,Illinois,280675073.0,2023,1,3,6,0,288290274.4,297964400.2,300046468.1,296365561.45714283,13674505.720540643,310916072.37666667
2023-01-29,Illinois,289687953.90000004,2023,1,4,6,0,280675073.0,297964400.2,296777577.2,295183211.9857143,13869637.976890573,309594954.12666667
2023-02-05,Illinois,289687953.90000004,2023,2,5,6,0,289687953.90000004,314639055.5,299171321.8,291618768.90000004,10931090.054344939,308273835.8766667
2023-02-12,Illinois,289687953.90000004,2023,2,6,6,0,289687953.90000004,315346156.70000005,299171321.8,287953311.35714287,3256338.445258476,307165296.28333336
2023-02-19,Illinois,287407472.09999996,2023,2,7,6,0,289687953.90000004,288821985.2,301720764.4,287751238.05714285,3237281.558647998,305864667.9433334
2023-02-26,Illinois,296223460.9,2023,2,8,6,0,287407472.09999996,288821985.2,304754900.2,288808591.7285714,4576862.722605974,304737321.48333335
2023-03-05,Illinois,296223460.9,2023,3,9,6,0,296223460.9,288290274.4,297964400.2,289941904.0857143,5344886.777313656,303609975.0233334
2023-03-12,Illinois,296223460.9,2023,3,10,6,0,296223460.9,280675073.0,297964400.2,292163102.35714287,3882753.1745478455,302592833.0466667
2023-03-19,Illinois,324581347.9,2023,3,11,6,0,296223460.9,289687953.90000004,297964400.2,297147872.9285714,12657904.999975162,302442169.2366667
2023-03-26,Illinois,286576558.29999995,2023,3,12,6,0,324581347.9,289687953.90000004,314639055.5,296703387.8428571,13013164.39900911,300941995.63
2023-04-02,Illinois,286576558.29999995,2023,4,13,6,0,286576558.29999995,289687953.90000004,315346156.70000005,296258902.75714284,13341714.534355307,299441822.0233334
2023-04-09,Illinois,286576558.29999995,2023,4,14,6,0,286576558.29999995,287407472.09999996,288821985.2,296140200.78571427,13436947.934084436,297941648.4166667
2023-04-16,Illinois,320376885.0,2023,4,15,6,0,286576558.29999995,296223460.9,288821985.2,299590689.94285715,16265393.837793695,298100682.77666664
2023-04-23,Illinois,309761429.4,2023,4,16,6,0,320376885.0,296223460.9,288290274.4,301524685.44285715,16599706.622463236,298192055.14666665
2023-04-30,Illinois,317674935.5,2023,4,17,6,0,309761429.4,296223460.9,280675073.0,304589181.8142857,17417860.51199579,298547211.05333334
2023-05-07,Illinois,317674935.5,2023,5,18,6,0,317674935.5,324581347.9,289687953.90000004,303602551.4714285,16253345.079205139,298902366.96000004
2023-05-14,Illinois,317674935.5,2023,5,19,6,0,317674935.5,286576558.29999995,289687953.90000004,308045176.78571427,15027843.42797538,299489982.54
2023-05-21,Illinois,317674935.5,2023,5,20,6,0,317674935.5,286576558.29999995,289687953.90000004,312487802.09999996,11893196.262308486,300186561.15
2023-05-28,Illinois,317674935.5,2023,5,21,6,0,317674935.5,286576558.29999995,287407472.09999996,316930427.4142857,3317731.7519442327,300803348.2733334
2023-06-04,Illinois,317674935.5,2023,6,22,6,0,317674935.5,320376885.0,296223460.9,316544434.62857145,2991024.1627341323,301420135.39666665
2023-06-11,Illinois,317674935.5,2023,6,23,6,0,317674935.5,309761429.4,296223460.9,317674935.5,0.0,301951941.1
2023-06-18,Illinois,317674935.5,2023,6,24,6,0,317674935.5,317674935.5,296223460.9,317674935.5,0.0,302382608.9433334
2023-06-25,Illinois,317674935.5,2023,6,25,6,0,317674935.5,317674935.5,324581347.9,317674935.5,0.0,303039626.7866667
2023-07-02,Illinois,317674935.5,2023,7,26,6,0,317674935.5,317674935.5,286576558.29999995,317674935.5,0.0,303696644.63
2023-07-09,Illinois,317674935.5,2023,7,27,6,0,317674935.5,317674935.5,286576558.29999995,317674935.5,0.0,304353662.47333336
2023-07-16,Illinois,317674935.5,2023,7,28,6,0,317674935.5,317674935.5,286576558.29999995,317674935.5,0.0,304454858.47333336
2023-07-23,Illinois,317674935.5,2023,7,29,6,0,317674935.5,317674935.5,320376885.0,317674935.5,0.0,304532484.43333334
2023-07-30,Illinois,317674935.5,2023,7,30,6,0,317674935.5,317674935.5,309761429.4,317674935.5,0.0,305494249.4433334
2023-08-06,Illinois,317674935.5,2023,8,31,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,306456014.4533333
2023-08-13,Illinois,317674935.5,2023,8,32,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,307435503.1566667
2023-08-20,Illinois,317674935.5,2023,8,33,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,308668831.9066667
2023-08-27,Illinois,317674935.5,2023,8,34,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,309601731.29333335
2023-09-03,Illinois,317674935.5,2023,9,35,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,310534630.68
2023-09-10,Illinois,317674935.5,2023,9,36,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,311467530.06666666
2023-09-17,Illinois,317674935.5,2023,9,37,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,312476445.5133333
2023-09-24,Illinois,317674935.5,2023,9,38,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,313191494.6666667
2023-10-01,Illinois,317674935.5,2023,10,39,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,313906543.82
2023-10-08,Illinois,317674935.5,2023,10,40,6,0,317674935.5,317674935.5,317674935.5,317674935.5,0.0,314621592.97333336
2019-01-13,Indiana,124695383.0,2019,1,2,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-01-20,Indiana,124695383.0,2019,1,3,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-01-27,Indiana,124695383.0,2019,1,4,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-02-03,Indiana,124695383.0,2019,2,5,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-02-10,Indiana,124695383.0,2019,2,6,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-02-17,Indiana,124695383.0,2019,2,7,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-02-24,Indiana,124695383.0,2019,2,8,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-03-03,Indiana,124695383.0,2019,3,9,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-03-10,Indiana,124695383.0,2019,3,10,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-03-17,Indiana,124695383.0,2019,3,11,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-03-24,Indiana,124695383.0,2019,3,12,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-03-31,Indiana,124695383.0,2019,3,13,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-04-07,Indiana,124695383.0,2019,4,14,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-04-14,Indiana,124695383.0,2019,4,15,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-04-21,Indiana,124695383.0,2019,4,16,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-04-28,Indiana,124695383.0,2019,4,17,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-05-05,Indiana,124695383.0,2019,5,18,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-05-12,Indiana,124695383.0,2019,5,19,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-05-19,Indiana,124695383.0,2019,5,20,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-05-26,Indiana,124695383.0,2019,5,21,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-06-02,Indiana,124695383.0,2019,6,22,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-06-09,Indiana,124695383.0,2019,6,23,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-06-16,Indiana,124695383.0,2019,6,24,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-06-23,Indiana,124695383.0,2019,6,25,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-06-30,Indiana,124695383.0,2019,6,26,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-07-07,Indiana,124695383.0,2019,7,27,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-07-14,Indiana,124695383.0,2019,7,28,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-07-21,Indiana,124695383.0,2019,7,29,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-07-28,Indiana,124695383.0,2019,7,30,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-08-04,Indiana,124695383.0,2019,8,31,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
2019-08-11,Indiana,124695383.0,2019,8,32,6,0,124695383.0,124695383.0,124695383.0,124695383.0,0.0,124695383.0
